# DATE: 2016-01-18 22:16:01.978852
# DIM 70
# QMIN 0
# QMAX 1
# PMIN 0
# PMAX 1
# PMAX 1
# REP p
7.714285714285713524e-01 7.180942190762222045e-03 -8.404928095232158669e-02 -1.080095190989819633e-02
7.857142857142856984e-01 9.456192555866767963e-03 7.524720766522266513e-02 -6.159586264071332390e-02
7.999999999999999334e-01 1.205636035372521786e-02 9.737710094731268085e-03 1.093688134517156879e-01
8.142857142857142794e-01 1.494597221001527781e-02 -1.148107404089632189e-01 -4.200554840447793398e-02
8.285714285714285143e-01 1.807553637460176943e-02 7.971043430398898344e-02 -1.082671835676500133e-01
8.428571428571428603e-01 2.138325113762736679e-02 1.055259265005705216e-01 1.012300843318010568e-01
8.571428571428570953e-01 2.479719353021713271e-02 -1.064399770220234576e-01 1.160505270206398098e-01
8.714285714285714413e-01 2.823788805345134323e-02 -1.415847070967442556e-01 -9.050778292379323131e-02
8.857142857142856762e-01 3.162114150567820609e-02 4.320521072791713019e-02 -1.724947862157998058e-01
9.000000000000000222e-01 3.486103037381580588e-02 1.819274606764939850e-01 -4.199320689847983734e-02
9.142857142857142572e-01 3.787292844521328306e-02 1.458462874795713460e-01 1.288479292563117218e-01
9.285714285714284921e-01 4.057646653006216630e-02 8.884710155331914522e-03 2.012399772796595876e-01
9.428571428571428381e-01 4.289832297233741459e-02 -1.190206063224492627e-01 1.695063958763030343e-01
9.571428571428570731e-01 4.477475260997600126e-02 -1.906596922492037605e-01 9.178035934455099076e-02
9.714285714285714191e-01 4.615377277075664170e-02 -2.140655081627923784e-01 1.815849624176271021e-02
9.857142857142856540e-01 4.699693745189561372e-02 -2.148534014725053676e-01 -2.889555895964022666e-02
