# DATE: 2016-01-20 00:15:07.859251
# DIM 60
# QMIN 0
# QMAX 1
# PMIN -0.5
# PMAX 0.5
# PMAX 0.5
# REP q
0.000000000000000000e+00 1.329702290799830537e-02 9.251376511124066726e-02 6.883477444533754597e-02
1.666666666666666644e-02 1.421203013761521139e-02 9.747231795668140353e-02 6.863801694226615013e-02
3.333333333333333287e-02 1.861730357167969835e-02 1.173556184016528725e-01 6.960576413807503804e-02
5.000000000000000278e-02 3.048497456607793255e-02 1.604063522264206343e-01 6.895488910506210323e-02
6.666666666666666574e-02 5.120823731777814775e-02 2.204925765790894665e-01 5.090442997709056228e-02
8.333333333333332871e-02 6.895737276607213917e-02 2.625973586426035289e-01 -1.752070710736575165e-16
1.000000000000000056e-01 6.020007057248916854e-02 2.363237346232245906e-01 -6.596334608114484688e-02
1.166666666666666685e-01 2.312967090408853121e-02 1.266506966546462332e-01 -8.419781434800614750e-02
1.333333333333333315e-01 6.825595066008962902e-07 4.871971193722166244e-04 -6.672319487826631210e-04
1.499999999999999944e-01 1.945140034455120071e-02 -3.346312718628523947e-02 1.353943110454264853e-01
1.666666666666666574e-01 2.978569445640968927e-02 3.036222585835536558e-02 1.698935834495697017e-01
1.833333333333333204e-01 2.679815301956937207e-03 3.016875262241189293e-02 4.206734680443553753e-02
2.000000000000000111e-01 1.543838771013156946e-02 -1.100910782138875971e-01 -5.760505366576141456e-02
2.166666666666666741e-01 2.210703426710834002e-02 -1.486843111324498978e-01 9.944936989554967188e-05
2.333333333333333370e-01 8.852172703323769182e-04 2.619142261936588389e-02 -1.411476714317831151e-02
2.500000000000000000e-01 2.304129619189938805e-02 8.285895456867301001e-02 -1.271836854305062603e-01
2.666666666666666630e-01 1.542026220940190511e-04 9.717641632348716528e-04 -1.237975349128856740e-02
2.833333333333333259e-01 1.998970398750143235e-02 5.704159288004111844e-02 1.293675410186383434e-01
2.999999999999999889e-01 3.269505771457199470e-04 1.414171672987747132e-02 1.126776042865766658e-02
3.166666666666666519e-01 1.833236842553619475e-02 -1.325289865979906445e-01 -2.772068067067996397e-02
3.333333333333333148e-01 1.340580386093356548e-05 -3.557227779619789344e-03 8.671415021983598127e-04
3.499999999999999778e-01 1.690103898953742440e-02 1.028415368449138306e-01 -7.952771396760789646e-02
3.666666666666666408e-01 5.209428096752894213e-04 -1.142301157827686937e-02 1.976000040885227474e-02
3.833333333333333037e-01 1.415769735847496012e-02 -2.021944201372569139e-02 1.172555820553057709e-01
4.000000000000000222e-01 3.013094887450503724e-03 -7.863892919544169038e-03 -5.432544593098566355e-02
4.166666666666666852e-01 9.540865136333067167e-03 -3.946758448013038684e-02 -8.934861449198212846e-02
4.333333333333333481e-01 7.302919443335407178e-03 5.122929248085333898e-02 6.839940814982678474e-02
4.500000000000000111e-01 4.189615421629626010e-03 4.741086889846790609e-02 4.406614269393129696e-02
4.666666666666666741e-01 1.153652092395172392e-02 -8.744838167267725282e-02 -6.236426434089870074e-02
4.833333333333333370e-01 5.157851231777442046e-04 -1.946392087289262190e-02 -1.170217532903687109e-02
5.000000000000000000e-01 1.331437819720000110e-02 1.004120277423620755e-01 5.684894793984413691e-02
5.166666666666666075e-01 5.157851231777063660e-04 -1.946392087289220904e-02 -1.170217532903593781e-02
5.333333333333333259e-01 1.153652092395177943e-02 -8.744838167267753037e-02 -6.236426434089874932e-02
5.500000000000000444e-01 4.189615421629563560e-03 4.741086889846773261e-02 4.406614269393076960e-02
5.666666666666666519e-01 7.302919443335408045e-03 5.122929248085338061e-02 6.839940814982675699e-02
5.833333333333333703e-01 9.540865136332959615e-03 -3.946758448012985254e-02 -8.934861449198175376e-02
5.999999999999999778e-01 3.013094887450482040e-03 -7.863892919544616597e-03 -5.432544593098539987e-02
6.166666666666666963e-01 1.415769735847488033e-02 -2.021944201372546240e-02 1.172555820553054656e-01
6.333333333333333037e-01 5.209428096752936497e-04 -1.142301157827621018e-02 1.976000040885276046e-02
6.500000000000000222e-01 1.690103898953732031e-02 1.028415368449130396e-01 -7.952771396760824341e-02
6.666666666666666297e-01 1.340580386093305895e-05 -3.557227779619780237e-03 8.671415021981052421e-04
6.833333333333333481e-01 1.833236842553643414e-02 -1.325289865979915049e-01 -2.772068067068023806e-02
6.999999999999999556e-01 3.269505771457250970e-04 1.414171672987745397e-02 1.126776042865791465e-02
7.166666666666666741e-01 1.998970398750146010e-02 5.704159288004119477e-02 1.293675410186384267e-01
7.333333333333332815e-01 1.542026220940091036e-04 9.717641632355921051e-04 -1.237975349128810944e-02
7.500000000000000000e-01 2.304129619189944009e-02 8.285895456867357900e-02 -1.271836854305060938e-01
7.666666666666666075e-01 8.852172703324248399e-04 2.619142261936650146e-02 -1.411476714317886662e-02
7.833333333333333259e-01 2.210703426710828798e-02 -1.486843111324497313e-01 9.944936989533283145e-05
8.000000000000000444e-01 1.543838771013138905e-02 -1.100910782138873195e-01 -5.760505366576038760e-02
8.166666666666666519e-01 2.679815301956925064e-03 3.016875262241231620e-02 4.206734680443508650e-02
8.333333333333333703e-01 2.978569445640961641e-02 3.036222585835479312e-02 1.698935834495695907e-01
8.499999999999999778e-01 1.945140034455130132e-02 -3.346312718628511457e-02 1.353943110454269017e-01
8.666666666666666963e-01 6.825595066003727180e-07 4.871971193726144724e-04 -6.672319487819802905e-04
8.833333333333333037e-01 2.312967090408830570e-02 1.266506966546452340e-01 -8.419781434800632791e-02
9.000000000000000222e-01 6.020007057248899507e-02 2.363237346232242853e-01 -6.596334608114462483e-02
9.166666666666666297e-01 6.895737276607229183e-02 2.625973586426038064e-01 0.000000000000000000e+00
9.333333333333333481e-01 5.120823731777795346e-02 2.204925765790888559e-01 5.090442997709125617e-02
9.499999999999999556e-01 3.048497456607767928e-02 1.604063522264201347e-01 6.895488910506145097e-02
9.666666666666666741e-01 1.861730357167958733e-02 1.173556184016525533e-01 6.960576413807477436e-02
9.833333333333332815e-01 1.421203013761536751e-02 9.747231795668155618e-02 6.863801694226707995e-02
